keyword,tag,grade,include,빈도,purity,woe,단독성공률,delta,delta_cond,delta_pos,판정,suggested,예시제품,raw성공률,wilson,발표등급
월드콘,neutral,T2,Y,5,0.6000063568353653,1.5700753195552797,0.6,-0.0657,,,가짜(강등),강등검토(Δ≤0),PB)자이언츠월드콘160ml(성공) / 롯데)월드콘저당160ml(성공) / 롯데)월드콘말차160ml(성공),0.6,0.231,강등
웜볼,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
웨이퍼,neutral,,Y,5,0.200000020861626,-0.2216823926747915,,,,,,,,0.2,0.036,
웨지,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
웨하스,neutral,,Y,8,0.0,-14.668305404501432,,,,,,,,0.0,0.0,
웰니스,neutral,,Y,3,0.3333351612091064,0.7591459421711628,,,,,,,,0.667,0.208,
웹툰,neutral,,Y,1,0.1874857388902986,0.4714643095522017,,,,,,,,0.0,0.0,
위로,neutral,,Y,3,0.3043469272391985,1.3187621761059949,,,,,,,,0.0,0.0,
위스키,neutral,,Y,148,0.1013522536834493,-1.017687145716296,,,,,,,,0.101,0.062,
위즐,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
윈저,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
윙,neutral,,Y,5,0.0,-14.080519080576888,,,,,,,,0.0,-0.0,
유기농,mine,T1,Y,12,0.0416675821567916,-1.320294042009977,0.083,-0.0311,,,진짜 악재(Δ<0),,이균말차막걸리(성공) / 비노)콜미레이터스프링시드비올라쉬라즈(실패) / 신이어유기농보리차(실패),0.083,0.015,
유니,neutral,,Y,2,0.500000491738334,1.1646090914519966,,,,,,,,0.5,0.095,
유럽,neutral,,Y,2,0.2999971859157295,0.876929097993955,,,,,,,,0.0,0.0,
유바리,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
유부,neutral,,Y,40,0.3500069552103138,0.5455724600006778,,,,,,,,0.35,0.221,
유산균,neutral,,Y,17,0.2941203619189628,0.2891429128248116,,,,,,,,0.294,0.133,
유산슬,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
유어스,neutral,,Y,13,0.0,-15.0360300534815,,,,,,,,0.0,0.0,
유자,neutral,,Y,25,0.1200009994208812,-0.8278182096085513,,,,,,,,0.12,0.042,
유제품,neutral,T2,Y,5,0.3942163111861049,0.5568243934310466,0.4,-0.0181,0.0016,,가짜(강등),강등검토(Δ≤0),가나디바나나우유(성공) / 매일)소화가잘되는우유930ml(성공) / 야쿠르트그랜드(미나리그랜드라이트복숭아)(실패),0.4,0.118,강등
유튜브,neutral,,Y,2,0.267850739981312,1.1646115545120517,,,,,,,,0.0,0.0,
육,neutral,,Y,2,0.5000012367963422,1.1646090914519966,,,,,,,,0.5,0.095,
육개장,neutral,,Y,6,0.0,-14.262840509504269,,,,,,,,0.0,0.0,
육공육,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
육수,mine,T1,Y,21,0.1261492842894914,-0.5637780977005787,0.238,-0.0345,,,진짜 악재(Δ<0),,자이언츠)쌔리라빠지락라면(성공) / 미정)얼음동동물비빔냉면242g(성공) / 쿡인페이퍼)즉석신라면(성공),0.238,0.106,
육즙,neutral,,Y,29,0.1806913705607072,-0.2940032617634666,,,,,,,,0.241,0.122,
육포,매개,T2,Y,10,0.4000005230307618,0.7591462822540175,0.4,0.0201,,1.0,매개,,망곰산더미육포(실패) / PB)안유성장수회관마늘한돈육포30g(성공) / 코주부)소고기육포튀김50g(성공),0.4,0.168,
육향,neutral,,Y,4,0.1583298046762481,-1.1379730914154282,,,,,,,,0.25,0.046,
육회,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
음료,neutral,,Y,336,0.1650801875601961,-0.3623996809605747,,,,,,,,0.199,0.16,
음악,neutral,,Y,0,0.0,-12.471084236935726,,,,,,,,,,
음주,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
의성,neutral,,Y,5,0.0,-14.080519080576888,,,,,,,,0.0,-0.0,
이국적,neutral,,Y,1,0.2020186940929229,0.1660828694394974,,,,,,,,0.0,0.0,
이금기,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
이기갈,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
이디야,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
이름찾기,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
이무라야,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
이삭토스트,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
이온,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
이자카야,neutral,,Y,5,0.4000058859585839,0.7591459421711628,,,,,,,,0.4,0.118,
이지프로틴,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
이천,neutral,,Y,5,0.0,-14.080519080576888,,,,,,,,0.0,-0.0,
이탈리아,neutral,,Y,16,0.1778812078097735,-0.4040041079018389,,,,,,,,0.125,0.035,
이티떡,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
익스트림,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
인삼,neutral,,Y,3,0.0,-14.550522422122803,,,,,,,,0.0,0.0,
인절미,매개,T2,Y,24,0.1666697058825666,-0.4448260745387712,0.167,0.0208,,1.0,매개,,G)치로루초코인절미모찌35g(성공) / 연세우유찰떡콩떡맘모스(실패) / 405인절미모찌페스트리(성공),0.167,0.067,
인형,neutral,,Y,0,0.6086967799651049,1.6064441420022595,,,,,,,,,,
일러스트,neutral,,Y,0,1.0,15.581602451443736,,,,,,,,,,
일본,neutral,,Y,15,0.1609913562669361,-0.1416399108407432,,,,,,,,0.067,0.012,
일식,neutral,T1,Y,3,0.921044974489724,2.838586960163675,1.0,-0.021,0.0084,,가짜(강등),강등검토(Δ≤0),안유성)나폴리탄파스타230g(성공) / 안유성)크림카레우동330g(성공) / APP예약)안유성명장김밥명란타마고(성공),1.0,0.438,강등
임페리얼,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
입자감,mine,T1,Y,3,0.1071431103295485,-0.3758331855018354,0.0,-0.0581,,,진짜 악재(Δ<0),,존쿡)불닭킬바사비엔나140g(실패) / 카브루)리얼패션후르츠하이볼355ml캔(실패) / 롯데)의성마늘그릴프랑크350g(실패),0.0,0.0,
자가비,neutral,,Y,2,1.0,14.328839910448204,,,,,,,,1.0,0.342,
자가제면,neutral,,Y,0,0.0,-12.471084236935726,,,,,,,,,,
자극적,neutral,,Y,6,0.3333301991224289,0.471464189385691,,,,,,,,0.333,0.097,
자두,neutral,,Y,9,0.2222226336598396,-0.0881511875500412,,,,,,,,0.222,0.063,
자몽,neutral,,Y,30,0.166668312003209,0.376154315417457,,,,,,,,0.333,0.192,
자색,neutral,,Y,2,0.5000028610229492,1.1646090914519966,,,,,,,,0.5,0.095,
자스민,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
자연,neutral,,Y,1,0.4666672001282374,1.1646108507794268,,,,,,,,1.0,0.207,
자이언트,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
자취,neutral,,Y,2,0.5000004023313402,1.1646090914519966,,,,,,,,0.5,0.095,
작은별,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
작은햇반,neutral,,Y,4,0.250000063329936,0.0659993601106803,,,,,,,,0.25,0.046,
잔치,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
잠발라야,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
잡곡,neutral,,Y,5,0.4000053137539233,0.7591459421711628,,,,,,,,0.4,0.118,
잡채,neutral,,Y,9,0.0,-14.668305404501432,,,,,,,,0.0,0.0,
장,매개,T1,Y,35,0.4000082220872988,0.7591465251705374,0.4,0.0411,,1.0,매개,,화끈소고기고추장삼각김밥(성공) / 이정후)고기폭탄홈런비빔밥(성공) / APP예약)맛장우맛자랑 반반제육(실패),0.4,0.256,
장아찌,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
장어,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
장조림,neutral,,Y,4,0.2500071488319762,0.0659993601106803,,,,,,,,0.25,0.046,
재미,neutral,,Y,1,0.6428422471510326,0.2483209423378799,,,,,,,,1.0,0.207,
잭다니엘,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
잭슨스,neutral,,Y,4,0.5000003203749609,1.1646104109470157,,,,,,,,0.5,0.15,
잭콕,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
잼,neutral,,Y,10,0.4000096336009272,0.7591462822540175,,,,,,,,0.4,0.168,
쟈키쟈키,neutral,,Y,2,0.4999973177909851,1.1646090914519966,,,,,,,,0.5,0.095,
쟌슨빌,neutral,,Y,9,0.0,-14.668305404501432,,,,,,,,0.0,0.0,
저녁,neutral,,Y,18,0.3333450083929112,0.4714644297187749,,,,,,,,0.333,0.163,
저당,매개,T1,Y,71,0.2690180434918178,0.451661895253546,0.338,0.0949,,1.0,매개,,디저트39)저당팥모나카140ml(성공) / 디저트39)저당슈크림모나카140ml(성공) / PB)디저트39솔티카라멜우유500ml(실패),0.338,0.239,
저도수,neutral,,Y,2,0.500012978911013,1.1646090914519966,,,,,,,,0.5,0.095,
저속노화,neutral,,Y,2,0.2500008959323234,-0.6271471811165447,,,,,,,,0.5,0.095,
저지,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
저지방,neutral,,Y,2,0.5000002235174112,1.1646090914519966,,,,,,,,0.5,0.095,
저칼로리,neutral,,Y,7,0.1428607680967335,-0.6271471811165447,,,,,,,,0.143,0.026,
적당,killer,T2,Y,5,0.5999979048967986,1.5700753195552797,0.6,0.0044,,,killer_불명확(노이즈),유지,벨리)제주에서온말차크림도넛100g(성공) / 오리온)초코송이딸기45g(성공) / 동원)저스트후르츠칵테일822g(성공),0.6,0.231,보류
적음,neutral,,Y,3,0.0,-14.9559873703977,,,,,,,,0.0,0.0,
전,neutral,,Y,5,0.2000015974044799,-0.2216823926747915,,,,,,,,0.2,0.036,
전골,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
전남친,neutral,,Y,4,0.2499989531934417,0.0659993601106803,,,,,,,,0.25,0.046,
전라도,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
전문성,neutral,,Y,0,0.5293948683224808,1.2823946794767458,,,,,,,,,,
전복,neutral,,Y,2,0.500005841255188,1.1646090914519966,,,,,,,,0.5,0.095,
전분,neutral,,Y,2,1.0,14.328839910448204,,,,,,,,1.0,0.342,
전자레인지,neutral,,Y,5,0.2000010669231732,-0.2216823926747915,,,,,,,,0.2,0.036,
전주,neutral,,Y,14,0.3571480182663197,0.5768248787210767,,,,,,,,0.357,0.163,
전통,neutral,,Y,57,0.2675322231776071,-0.0070256928567221,,,,,,,,0.088,0.038,
전해질,neutral,,Y,3,0.666675696770081,1.8577556735124792,,,,,,,,0.667,0.208,
절편,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
점심,neutral,,Y,80,0.3270852129256999,1.0248497346038956,,,,,,,,0.488,0.381,
정과,neutral,,Y,2,0.5000077486038208,1.1646090914519966,,,,,,,,0.5,0.095,
정서불안김햄찌,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
정성,neutral,,Y,10,0.200001446902795,-0.2216825116745991,,,,,,,,0.2,0.057,
정식,매개,T2,Y,23,0.2608733151267481,0.1231578294701412,0.261,0.0163,,1.0,매개,,롯데)안유성명장 치킨난반정식(성공) / APP예약)안유성명장 마늘갈비정식(성공) / 메타몽돈까스정식(성공),0.261,0.125,
정지영,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
정통,매개,T1,Y,10,0.4000018075108797,0.7591462822540175,0.4,0.0435,,1.0,매개,,"삼립빵(크림빵,정통단팥빵,단팥크림빵)(실패) / 따끈정통카츠정식(성공) / 삼립)정통단팥빵85g(성공)",0.4,0.168,
제과,neutral,,Y,2,0.2727306244724407,1.164611290612207,,,,,,,,0.0,0.0,
제네시스,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
제로,neutral,,Y,80,0.2373951981000661,-0.0881512334591034,,,,,,,,0.225,0.147,
제육,mine,T1,Y,46,0.0652189526058417,-0.7572007610918883,0.13,-0.0917,,,진짜 악재(Δ<0),,APP예약)맛장우맛자랑 로스트치킨(실패) / APP예약)맛장우맛자랑 반반제육(실패) / APP예약)맛장우김밥매콤제육(실패),0.13,0.061,
제주,neutral,,Y,33,0.1515173190415322,0.2891429529581278,,,,,,,,0.303,0.174,
제철,neutral,,Y,7,0.428570494055748,0.876929097993955,,,,,,,,0.429,0.158,
젠틀프렌즈,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
젤라또,neutral,,Y,6,0.333348736166954,0.471464189385691,,,,,,,,0.333,0.097,
젤루조아,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
젤리,neutral,,Y,207,0.2461043889416627,0.4024716736910515,,,,,,,,0.314,0.255,
젤리블리,neutral,,Y,4,1.0,15.021986791758284,,,,,,,,1.0,0.51,
조개,neutral,,Y,2,0.5000008195638412,1.1646090914519966,,,,,,,,0.5,0.095,
조니워커,neutral,,Y,16,0.0625007455237265,-1.5434375293908715,,,,,,,,0.062,0.011,
조리,neutral,,Y,3,0.3333334922790527,0.4714638288865332,,,,,,,,0.333,0.061,
조림,neutral,,Y,6,0.1666666120290756,-0.4448257521891666,,,,,,,,0.167,0.03,
조청,neutral,,Y,3,0.0,-14.080519080576888,,,,,,,,0.0,0.0,
조화,매개,T2,Y,20,0.2000093001871781,0.6791037692117641,0.4,0.0352,,1.0,매개,,K리그)슛!더비라면(성공) / 롯데)대만식딸기샌드(성공) / 부창제과)우유니소금크림호두단팥빵110g(성공),0.4,0.219,
족발,killer,T1,Y,6,0.7499996609985878,1.4522928234812424,0.5,0.0193,,,killer_확실,유지,PB)장충동쫄깃한족발265g(성공) / 장충동미니불족발(성공) / 에프투)두레미니족발400g(성공),0.5,0.188,보통증거
좀비,neutral,,Y,1,0.2608664212343602,1.2516228584577684,,,,,,,,0.0,0.0,
종가,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
종근당,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
좋은데이,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
죠스바,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
주,neutral,,Y,20,0.0500010918825783,-1.7798262536165177,,,,,,,,0.05,0.009,
주류,neutral,,Y,12,0.666666665010982,-0.6271474599494942,,,,,,,,0.0,0.0,
주먹밥,neutral,,Y,15,0.0,-15.179130857778594,,,,,,,,0.0,-0.0,
주스,killer,T2,Y,14,0.4071440874731828,0.4714644297187749,0.214,-0.0011,,,killer_불명확(노이즈),유지,위드)유니프믹스베리주스200ml(성공) / 위드)유니프그린베지주스200ml(성공) / 따옴오렌지주스(실패),0.214,0.076,보류
죽,neutral,T2,Y,7,0.5714343041181564,1.4522928234812424,0.571,-0.0126,,,가짜(강등),강등검토(Δ≤0),CJ)햇반버섯야채죽268g(성공) / CJ)햇반전복죽267g(성공) / CJ)햇반소고기죽268g(성공),0.571,0.25,강등
준마이,neutral,,Y,10,0.1000022143125534,-1.0326120761137116,,,,,,,,0.1,0.018,
중독성,neutral,,Y,2,0.3749930141493157,0.2483209142212294,,,,,,,,0.5,0.095,
중식,neutral,,Y,10,0.2499936409297448,0.2891429128248116,,,,,,,,0.3,0.108,
쥐포,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
쥬시,neutral,,Y,5,0.0,-14.080519080576888,,,,,,,,0.0,-0.0,
쥬시쿨,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
즉석,매개,T1,Y,33,0.4242411957433329,0.8592299644994535,0.424,0.1136,,1.0,매개,,최강록의진심)지파이(성공) / 쿡인페이퍼)즉석진라면매운맛(성공) / 혜자로운백미밥(실패),0.424,0.272,
즙,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
증류,neutral,,Y,8,0.0,-14.550522422122803,,,,,,,,0.0,0.0,
지단,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
지파이,neutral,,Y,2,1.0,14.328839910448204,,,,,,,,1.0,0.342,
직화,neutral,,Y,38,0.1710547828361489,0.4714644944238783,,,,,,,,0.342,0.212,
진라면,neutral,,Y,2,1.0,14.328839910448204,,,,,,,,1.0,0.342,
진로,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
진미채,neutral,,Y,5,0.3999988913536402,0.7591459421711628,,,,,,,,0.4,0.118,
진저,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
진함,killer,T2,Y,161,0.3996953439583619,0.337516574171998,0.385,-0.0032,,,killer_불명확(노이즈),유지,PB)K리그슛!허니카라멜팝콘75g(성공) / 이스타)도쿠시마라면큰컵(성공) / PB)자이언츠피카츄냐냐71g(성공),0.385,0.313,보류
짐빔,neutral,,Y,13,0.0,-15.0360300534815,,,,,,,,0.0,0.0,
집,neutral,,Y,59,0.2331831846371745,-0.553816450272249,,,,,,,,0.186,0.107,
짜장,mine,T1,Y,18,0.0555569103194658,-0.9754540601981276,0.111,-0.0592,,,진짜 악재(Δ<0),,쿡인페이퍼)즉석짜슐랭(실패) / 농심)마라짜파게티큰사발(성공) / 하림)더미식유니자장덮밥소스150g(실패),0.111,0.031,
짜파게티,neutral,,Y,3,0.6666751801967621,1.8577556735124792,,,,,,,,0.667,0.208,
짬뽕,mine,T1,Y,20,0.1309529170985313,-0.0881512212166823,0.25,0.0087,,,불명확,,PB)이봉원의봉짬뽕224g(성공) / 롯데)소고기짬뽕밥삼각(실패) / 쿡인페이퍼)즉석진짬뽕(실패),0.25,0.112,
짭조름함,neutral,,Y,364,0.3313833872353561,0.1580655890839992,,,,,,,,0.401,0.352,
짱셔요,neutral,,Y,2,1.0,14.328839910448204,,,,,,,,1.0,0.342,
쫀득함,killer,T2,Y,282,0.373718679370396,0.3482760926212767,0.358,0.0205,,,killer_확실,유지,KBO)롯데자이언츠바다샌드크림빵96g(성공) / 먹산생크림빵(성공) / PB)수건모양초코마시멜로100g(성공),0.358,0.304,보통증거
쫄깃함,neutral,,Y,191,0.2682910552786527,-0.0488663170572961,,,,,,,,0.351,0.287,
쫄면,neutral,,Y,5,0.0,-14.080519080576888,,,,,,,,0.0,-0.0,
쭈쭈바,neutral,,Y,9,0.1111137809025314,-0.9148290937350816,,,,,,,,0.111,0.02,
쯔유,neutral,,Y,2,0.5000055134293131,1.1646090914519966,,,,,,,,0.5,0.095,
찌개,mine,T1,Y,23,0.06250011606607,-2.2365845820841748,0.0,-0.1047,,,진짜 악재(Δ<0),,CJ)비비고썰은배추김치1.8kg(실패) / 하림)더미식차돌된장찌개700g(실패) / APP예약)2분삼겹김치찌개(실패),0.0,-0.0,
찍먹,neutral,,Y,5,0.1999963641167229,-0.2216823926747915,,,,,,,,0.2,0.036,
찐,neutral,,Y,4,0.2500074505805969,0.0659993601106803,,,,,,,,0.25,0.046,
찜,neutral,,Y,5,0.200003981590271,-0.2216823926747915,,,,,,,,0.2,0.036,
차,매개,T2,Y,20,0.244566880250056,-0.0232316908511846,0.25,0.0122,,1.0,매개,,웅진)카무트현미차500ml(실패) / 동원)윤곽NINE차500ml(실패) / 무학)톡소다자몽허니블랙티하이볼500ml캔(실패),0.25,0.112,
차돌박이,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
차슈,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
찰떡,neutral,,Y,19,0.1578960565752399,-0.5093645438763669,,,,,,,,0.158,0.055,
참기름,neutral,,Y,16,0.2812517496058522,1.2823944196018453,,,,,,,,0.562,0.332,
참깨,neutral,,Y,18,0.222226089487257,-0.0881512128000195,,,,,,,,0.222,0.09,
참나무,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
참쌀,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
참외,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
참치,neutral,,Y,85,0.2705935327772537,0.1729715515019248,,,,,,,,0.271,0.188,
찹쌀,neutral,,Y,24,0.1908433915686653,-0.0819206842058981,,,,,,,,0.375,0.212,
창녕,neutral,,Y,5,0.0,-14.080519080576888,,,,,,,,0.0,-0.0,
창립감사제,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
채소,neutral,,Y,31,0.1967755720469191,-0.2120207153649266,,,,,,,,0.194,0.092,
천도,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
천연,neutral,,Y,0,,0.0,,,,,,,,,,
천하장사,neutral,,Y,2,0.5000052601100582,1.1646090914519966,,,,,,,,0.5,0.095,
천혜향,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
철판,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
청,mine,T1,Y,3,0.0684202392070848,-0.713090121635916,0.0,-0.0898,,,진짜 악재(Δ<0),,1865청뱀띠에디션(실패) / 조닌프로세코750ml(실패) / 직납)더블더블(청귤)(실패),0.0,0.0,
청결,neutral,,Y,0,0.0,-14.868976022468663,,,,,,,,,,
청경채,neutral,,Y,2,0.4999991655349731,1.1646090914519966,,,,,,,,0.5,0.095,
청국장,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
청량함,neutral,,Y,50,0.2402871687478222,-0.4545349854519849,,,,,,,,0.2,0.112,
청양,neutral,,Y,22,0.181816260923003,-0.3394655801920518,,,,,,,,0.182,0.073,
청정,neutral,,Y,0,0.0,-12.471084236935726,,,,,,,,,,
청주,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
청키,neutral,,Y,3,0.6666729152202606,1.8577556735124792,,,,,,,,0.667,0.208,
청탕,neutral,,Y,0,0.0,-12.471084236935726,,,,,,,,,,
청포도,매개,T2,Y,12,0.250003883615165,0.0659994145550348,0.25,0.0314,,1.0,매개,,이노엔)티로그청포도아이스티500ml(성공) / 롯데)청포도젤리72g(실패) / 뚜또)코코포도210g(성공),0.25,0.089,
체다,neutral,,Y,24,0.291666772682228,0.2773084807974049,,,,,,,,0.292,0.149,
체리,neutral,,Y,14,0.0714281946420669,-1.400336725093777,,,,,,,,0.071,0.013,
체험,neutral,,Y,1,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
초당,neutral,,Y,3,0.6666623850662227,1.8577556735124792,,,,,,,,0.667,0.208,
초록,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
초밥,neutral,,Y,33,0.3333402201532933,0.471464484339965,,,,,,,,0.333,0.198,
초장,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
초코,neutral,T2,Y,540,0.3842592786267843,0.2554529679400334,0.291,-0.0115,0.0071,,가짜(강등),강등검토(Δ≤0),가나디초코별(성공) / 가나디초코우유(성공) / TXT별모아초코별(성공),0.291,0.254,강등
초코비,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
촉촉,killer,T2,Y,266,0.3734619507123767,0.2229573197364884,0.47,0.0668,,,killer_확실,유지,PB)K리그슛!크림빵105g(성공) / 롯데)대만식딸기샌드(성공) / KBO)롯데자이언츠바다샌드크림빵96g(성공),0.47,0.411,보통증거
총각,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
최자분자,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
추석,neutral,,Y,13,0.0769225083864482,-1.320294042009977,,,,,,,,0.077,0.014,
추억,neutral,T2,Y,18,0.4219185307596501,1.1282439936078226,0.222,-0.0424,-0.0026,,가짜(강등),강등검토(Δ≤0),서울우유우유크림모찌롤(성공) / 치킨25)맥시칸크리스피순살(실패) / 치킨25)맥시칸양념순살(실패),0.222,0.09,강등
축구,neutral,,Y,2,0.0,-14.080519080576888,,,,,,,,0.0,0.0,
춘천,neutral,,Y,5,0.4000121116639988,0.7591459421711628,,,,,,,,0.4,0.118,
출근,neutral,,Y,4,0.250003360211749,0.0659993601106803,,,,,,,,0.25,0.046,
충전,neutral,T2,Y,28,0.3764757836523302,0.4244534944506682,0.429,-0.0124,,,가짜(강등),강등검토(Δ≤0),말차무스쫀덕케(성공) / 초코무스쫀덕케(성공) / PB)바밤바알밤초콜릿16g(성공),0.429,0.265,강등
충주,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
츄러스,neutral,,Y,7,0.0,-14.416991097998244,,,,,,,,0.0,0.0,
츄잉,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
츄파춥스,neutral,,Y,4,0.2499995753169186,0.0659993601106803,,,,,,,,0.25,0.046,
치로루,neutral,,Y,3,1.0,14.734304819056469,,,,,,,,1.0,0.438,
치료,neutral,,Y,0,,0.0,,,,,,,,,,
치아바타,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
치즈,neutral,,Y,327,0.2243454727628195,0.1983508910915888,,,,,,,,0.287,0.241,
치킨,neutral,,Y,196,0.1591518272046376,-0.0359654841627351,,,,,,,,0.219,0.167,
치토스,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
치폴레,neutral,,Y,8,0.124995906837376,-0.7812977696105239,,,,,,,,0.125,0.022,
친근함,neutral,,Y,0,0.3666616647194761,0.618067931000745,,,,,,,,,,
친환경,neutral,,Y,0,0.0999968245624076,-1.0326120761137116,,,,,,,,,,
칠레,neutral,,Y,8,0.0,-14.550522422122803,,,,,,,,0.0,0.0,
칠리,매개,T2,Y,17,0.2941188628183008,0.2891429128248116,0.294,0.0286,,1.0,매개,,삼립)타코샐러드칠리포크152g(실패) / 그린)게맛있는샌드(성공) / 오뚜기)레드칠리미트볼180g(성공),0.294,0.133,
칩,neutral,,Y,73,0.2328780259530864,-0.0275266143218129,,,,,,,,0.233,0.151,
칭따오,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
