event_date,mapped_pos_item_code,mapped_item_name,category_l,category_m,match_type,match_score,inventory_search_count,inventory_search_users,representative_search_string
2025-03-27,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,197,141,앙리
2025-03-28,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,65,47,와인볼
2025-03-28,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,231,168,앙리
2025-03-29,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,52,39,와인볼
2025-03-29,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,177,143,앙리
2025-03-30,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,178,137,앙리
2025-03-30,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,45,28,와인볼
2025-03-31,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,136,110,앙리
2025-03-31,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,39,32,와인볼
2025-04-01,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,38,32,와인볼
2025-04-01,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,112,92,앙리
2025-04-02,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,117,96,앙리
2025-04-02,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,31,22,와인볼
2025-04-03,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,73,41,와인볼
2025-04-03,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,272,191,앙리
2025-04-04,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,143,115,앙리
2025-04-04,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,70,48,와인볼
2025-04-05,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,259,195,앙리
2025-04-05,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,51,37,와인볼
2025-04-06,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,227,157,앙리
2025-04-06,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,40,28,와인볼
2025-04-07,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,51,36,와인볼
2025-04-07,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,153,106,앙리
2025-04-08,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,45,28,와인볼
2025-04-08,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,144,106,앙리
2025-04-09,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,37,26,와인볼
2025-04-09,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,173,126,앙리
2025-04-10,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,46,33,와인볼
2025-04-10,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,206,159,앙리
2025-04-11,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,71,49,와인볼
2025-04-11,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,414,250,앙리
2025-04-12,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,57,35,와인볼
2025-04-12,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,311,200,앙리
2025-04-13,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,51,35,와인볼
2025-04-13,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,223,142,앙리
2025-04-14,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,47,32,와인볼
2025-04-14,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,187,135,앙리
2025-04-15,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,40,32,와인볼
2025-04-15,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,266,177,앙리
2025-04-16,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,47,33,와인볼
2025-04-16,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,257,170,앙리
2025-04-17,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,52,31,와인볼
2025-04-17,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,209,149,앙리
2025-04-18,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,288,195,앙리
2025-04-18,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,65,42,와인볼
2025-04-19,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,41,29,와인볼
2025-04-19,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,166,120,앙리
2025-04-20,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,178,111,앙리
2025-04-20,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,31,24,와인볼
2025-04-21,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,18,8,와인볼
2025-04-21,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,36,27,앙리
2025-04-22,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,70,43,앙리
2025-04-22,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,13,10,와인볼
2025-04-23,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,17,14,와인볼
2025-04-23,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,52,30,앙리
2025-04-24,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,49,32,와인볼
2025-04-24,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,194,134,앙리
2025-04-25,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,224,157,앙리
2025-04-25,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,36,28,와인볼
2025-04-26,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,242,175,앙리
2025-04-26,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,48,29,와인볼
2025-04-27,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,233,161,앙리
2025-04-27,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,27,21,와인볼
2025-04-28,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,28,20,와인볼
2025-04-28,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,148,109,앙리
2025-04-29,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,163,109,앙리
2025-04-29,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,37,30,와인볼
2025-04-30,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,185,132,앙리
2025-04-30,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,44,30,와인볼
2025-05-01,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,44,26,와인볼
2025-05-01,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,140,106,앙리
2025-05-02,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,171,116,앙리
2025-05-02,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,45,33,와인볼
2025-05-03,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,62,36,와인볼
2025-05-03,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,169,115,앙리마티스
2025-05-04,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,55,27,와인볼
2025-05-04,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,136,92,앙리
2025-05-05,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,51,26,와인볼
2025-05-05,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,134,96,앙리
2025-05-06,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,44,32,와인볼
2025-05-06,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,151,104,앙리
2025-05-07,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,153,96,앙리
2025-05-07,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,43,30,와인볼
2025-05-08,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,61,34,와인볼
2025-05-08,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,142,105,앙리
2025-05-09,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,157,115,앙리
2025-05-09,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,51,36,와인볼
2025-05-10,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,184,126,앙리
2025-05-10,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,56,39,와인볼
2025-05-11,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,47,35,와인볼
2025-05-11,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,122,99,앙리
2025-05-12,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,114,76,앙리
2025-05-12,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,42,31,와인볼
2025-05-13,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,42,29,와인볼
2025-05-13,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,140,114,앙리
2025-05-14,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,63,40,와인볼
2025-05-14,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,114,97,앙리
2025-05-15,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,95,65,앙리
2025-05-15,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,23,18,와인볼
2025-05-16,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,128,98,앙리
2025-05-16,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,43,32,와인볼
2025-05-17,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,54,40,와인볼
2025-05-17,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,125,104,앙리
2025-05-18,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,30,27,와인볼
2025-05-18,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,84,66,앙리
2025-05-19,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,70,60,앙리
2025-05-19,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,35,29,와인볼
2025-05-20,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,29,24,와인볼
2025-05-20,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,76,68,앙리
2025-05-21,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,90,73,앙리
2025-05-21,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,26,21,와인볼
2025-05-22,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,26,20,와인볼
2025-05-22,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,97,76,앙리
2025-05-23,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,109,87,앙리
2025-05-23,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,16,14,와인볼
2025-05-24,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,91,79,앙리
2025-05-24,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,38,28,와인볼
2025-05-25,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,27,21,와인볼
2025-05-25,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,96,68,앙리
2025-05-26,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,19,12,와인볼
2025-05-26,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,66,46,앙리
2025-05-27,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,6,6,와인볼
2025-05-27,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,35,32,앙리마티스
2025-05-28,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,34,28,앙리
2025-05-28,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,6,5,와인볼
2025-05-29,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,13,10,와인볼
2025-05-29,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,72,56,앙리
2025-05-30,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,27,20,와인볼
2025-05-30,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,72,58,앙리
2025-05-31,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,search_in_item,80,17,14,와인볼
2025-05-31,123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,item_startswith_search,90,82,65,앙리
2025-03-04,123407,삼립)잘익은참쑥이야기110g,빵,간식빵,search_in_item,80,1,1,쑥이야기
2025-03-11,123407,삼립)잘익은참쑥이야기110g,빵,간식빵,search_in_item,80,1,1,쑥이야기
2025-03-13,123407,삼립)잘익은참쑥이야기110g,빵,간식빵,search_in_item,80,1,1,쑥이야기
2025-03-14,123407,삼립)잘익은참쑥이야기110g,빵,간식빵,search_in_item,80,1,1,쑥이야기
2025-03-15,123407,삼립)잘익은참쑥이야기110g,빵,간식빵,search_in_item,80,3,3,쑥이야기
2025-03-18,123407,삼립)잘익은참쑥이야기110g,빵,간식빵,search_in_item,80,2,1,쑥이야기
2025-03-20,123407,삼립)잘익은참쑥이야기110g,빵,간식빵,search_in_item,80,3,1,쑥이야기
2025-03-23,123407,삼립)잘익은참쑥이야기110g,빵,간식빵,search_in_item,80,4,1,쑥이야기
2025-03-24,123407,삼립)잘익은참쑥이야기110g,빵,간식빵,search_in_item,80,1,1,쑥이야기
2025-03-27,123407,삼립)잘익은참쑥이야기110g,빵,간식빵,search_in_item,80,1,1,쑥이야기
