event_date,mapped_pos_item_code,pos_sales_qty,pos_sales_amount,pos_receipts
2025-05-21,123935,14,11200,9
2025-05-22,123935,4,3200,2
2025-05-23,123935,6,4800,2
2025-05-24,123935,8,6400,4
2025-05-25,123935,7,6400,4
2025-05-26,123935,7,6400,6
2025-05-27,123935,10,8000,5
2025-05-28,123935,6,4800,3
2025-05-29,123935,4,3200,3
2025-05-30,123935,8,6400,4
2025-05-31,123935,6,4800,3
2025-03-01,123995,2,3600,2
2025-03-02,123995,1,1800,3
2025-03-03,123995,1,1800,2
2025-03-04,123995,2,3600,2
2025-03-05,123995,10,18000,9
2025-03-06,123995,6,10800,6
2025-03-07,123995,3,5400,3
2025-03-08,123995,5,9000,5
2025-03-09,123995,0,0,2
2025-03-10,123995,5,9000,6
2025-03-12,123995,8,13932,6
2025-03-13,123995,3,5400,4
2025-03-14,123995,1,1800,1
2025-03-15,123995,3,5400,3
2025-03-16,123995,2,3600,2
2025-03-17,123995,2,3600,2
2025-03-18,123995,4,7200,4
2025-03-19,123995,8,14400,6
2025-03-20,123995,4,7200,6
2025-03-21,123995,2,3600,2
2025-03-22,123995,6,10800,7
2025-03-23,123995,1,1800,1
2025-03-24,123995,8,14400,7
2025-03-25,123995,5,9000,7
2025-03-26,123995,6,10800,6
2025-03-27,123995,4,7200,5
2025-03-28,123995,6,10800,5
2025-03-29,123995,2,3600,2
2025-03-30,123995,6,10800,8
2025-03-31,123995,3,4800,7
2025-04-01,123995,4,7200,4
2025-04-02,123995,8,14400,8
2025-04-03,123995,5,9000,5
2025-04-04,123995,4,7200,6
2025-04-05,123995,2,3600,2
2025-04-06,123995,3,5400,2
2025-04-07,123995,2,3600,2
2025-04-08,123995,2,3600,2
2025-04-09,123995,7,12438,7
2025-04-10,123995,3,5400,3
2025-04-11,123995,5,9000,5
2025-04-12,123995,1,1800,1
2025-04-14,123995,8,14400,6
2025-04-15,123995,4,7200,6
2025-04-16,123995,2,3600,2
2025-04-17,123995,7,12600,8
2025-04-18,123995,4,7200,3
2025-04-19,123995,6,10800,4
2025-04-21,123995,4,7200,4
2025-04-22,123995,3,5400,3
2025-04-23,123995,3,5400,4
2025-04-24,123995,7,12430,7
2025-04-25,123995,3,5400,3
2025-04-26,123995,8,14400,7
2025-04-27,123995,3,5400,3
2025-04-28,123995,1,1800,1
2025-04-29,123995,1,1800,1
2025-04-30,123995,1,1800,1
2025-05-01,123995,6,8400,5
2025-05-02,123995,4,7200,4
2025-05-03,123995,3,4800,3
2025-05-04,123995,6,7200,2
2025-05-05,123995,12,15600,4
2025-05-06,123995,8,12600,6
2025-05-07,123995,6,9000,4
2025-05-08,123995,2,3600,2
2025-05-10,123995,1,1800,1
2025-05-11,123995,5,7200,3
2025-05-12,123995,9,12000,6
2025-05-13,123995,5,7200,3
2025-05-14,123995,1,1800,1
2025-05-15,123995,7,10800,7
2025-05-16,123995,5,6300,2
2025-05-17,123995,1,1800,1
2025-05-18,123995,2,3600,2
2025-05-19,123995,3,4935,3
2025-05-20,123995,2,3600,2
2025-05-21,123995,4,5400,2
2025-05-22,123995,3,4500,2
2025-05-23,123995,2,3600,2
2025-05-24,123995,6,9600,7
2025-05-25,123995,6,8648,6
2025-05-26,123995,2,3600,2
2025-05-27,123995,5,7200,2
2025-05-28,123995,4,6000,3
2025-05-29,123995,2,3600,2
2025-05-30,123995,4,5400,2
2025-05-31,123995,4,5400,2
2025-03-01,124067,14,79800,14
2025-03-02,124067,12,67893,16
2025-03-03,124067,10,55326,11
2025-03-04,124067,13,74100,13
2025-03-05,124067,14,79800,14
2025-03-06,124067,16,90660,16
2025-03-07,124067,10,55260,10
2025-03-08,124067,21,119700,21
2025-03-09,124067,10,57000,10
2025-03-10,124067,16,90236,17
2025-03-11,124067,12,65259,12
2025-03-12,124067,22,119995,22
2025-03-13,124067,13,70692,13
2025-03-14,124067,11,62700,11
2025-03-15,124067,14,79240,14
2025-03-16,124067,12,66374,12
2025-03-17,124067,21,117525,20
2025-03-18,124067,12,66906,12
2025-03-19,124067,15,83770,15
2025-03-20,124067,16,86693,16
2025-03-21,124067,13,73830,12
2025-03-22,124067,13,74100,12
2025-03-23,124067,9,51300,9
2025-03-24,124067,11,62200,11
2025-03-25,124067,12,66804,12
2025-03-26,124067,10,56496,10
2025-03-27,124067,15,82830,15
2025-03-28,124067,7,39900,7
2025-03-29,124067,15,82562,15
2025-03-30,124067,10,56500,10
2025-03-31,124067,17,94704,16
2025-04-01,124067,9,51300,9
2025-04-02,124067,15,79107,15
2025-04-03,124067,12,65548,13
2025-04-04,124067,19,107754,19
2025-04-05,124067,11,62700,12
2025-04-06,124067,4,22275,4
2025-04-07,124067,8,45080,8
2025-04-08,124067,11,62700,11
2025-04-09,124067,16,87510,18
2025-04-10,124067,8,45600,7
2025-04-11,124067,10,54880,11
2025-04-12,124067,7,38247,7
2025-04-13,124067,13,74100,12
2025-04-14,124067,18,99432,18
2025-04-15,124067,7,39900,7
2025-04-16,124067,8,45600,8
2025-04-17,124067,13,72510,13
2025-04-18,124067,13,74100,12
2025-04-19,124067,8,45600,8
2025-04-20,124067,14,79800,14
2025-04-21,124067,13,71920,13
2025-04-22,124067,9,51300,10
2025-04-23,124067,9,49228,11
2025-04-24,124067,9,51300,9
2025-04-25,124067,9,51300,9
2025-04-26,124067,8,45600,8
2025-04-27,124067,11,61200,11
2025-04-28,124067,9,49618,9
2025-04-29,124067,9,49600,11
2025-04-30,124067,6,34200,6
2025-05-01,124067,5,28500,4
2025-05-02,124067,8,45600,8
2025-05-03,124067,10,56440,13
2025-05-04,124067,12,68400,12
2025-05-05,124067,9,51300,9
2025-05-06,124067,3,17100,5
2025-05-07,124067,10,57000,12
2025-05-08,124067,8,43941,9
2025-05-09,124067,6,34200,6
2025-05-10,124067,8,44100,8
2025-05-11,124067,1,5700,1
2025-05-12,124067,8,45600,8
2025-05-13,124067,8,44640,8
2025-05-14,124067,5,28500,4
2025-05-15,124067,8,45340,8
2025-05-16,124067,9,50310,9
2025-05-17,124067,3,17100,3
2025-05-18,124067,3,17100,4
2025-05-19,124067,6,33700,9
2025-05-20,124067,11,62700,12
2025-05-21,124067,7,36513,7
2025-05-22,124067,6,34200,6
2025-05-23,124067,1,5700,2
2025-05-24,124067,6,34200,6
2025-05-25,124067,4,21300,4
2025-05-26,124067,8,44592,8
2025-05-27,124067,5,28236,5
2025-05-28,124067,5,27940,6
2025-05-29,124067,9,49779,11
2025-05-30,124067,6,34200,6
2025-05-31,124067,6,34200,6
2025-03-12,124134,1,3400,1
2025-03-13,124134,2,6800,2
2025-03-14,124134,1,3400,1
2025-03-19,124134,1,3400,1
2025-03-25,124134,1,3400,1
2025-04-03,124134,2,6800,2
2025-04-05,124134,0,0,2
2025-04-07,124134,1,3400,1
2025-04-08,124134,1,3400,1
2025-04-09,124134,1,3400,1
2025-04-10,124134,1,3400,1
2025-04-11,124134,1,3400,1
2025-04-13,124134,1,3400,1
2025-03-17,124225,1,129800,1
2025-03-16,124228,1,315000,1
2025-03-01,124291,59,147397,56
2025-03-02,124291,47,117202,45
2025-03-03,124291,36,88260,39
2025-03-04,124291,48,120220,50
2025-03-05,124291,73,180904,65
2025-03-06,124291,85,211012,74
2025-03-07,124291,53,131900,51
2025-03-08,124291,78,196117,68
2025-03-09,124291,62,155012,57
2025-03-10,124291,55,134429,48
2025-03-11,124291,49,121399,45
2025-03-12,124291,67,166591,59
2025-03-13,124291,56,138240,51
2025-03-14,124291,87,217030,68
2025-03-15,124291,84,208798,81
2025-03-16,124291,54,135316,49
2025-03-17,124291,38,93394,39
2025-03-18,124291,53,131624,52
2025-03-19,124291,53,131565,49
2025-03-20,124291,59,146281,56
2025-03-21,124291,63,156367,57
2025-03-22,124291,62,156021,56
2025-03-23,124291,47,119252,47
2025-03-24,124291,44,109500,43
2025-03-25,124291,53,132121,48
2025-03-26,124291,51,126750,50
2025-03-27,124291,44,109756,42
2025-03-28,124291,45,110612,44
2025-03-29,124291,48,119391,47
2025-03-30,124291,41,102500,37
2025-03-31,124291,45,111156,44
2025-04-01,124291,52,129525,48
2025-04-02,124291,33,82274,31
2025-04-03,124291,57,141342,51
2025-04-04,124291,51,126585,48
2025-04-05,124291,33,81825,34
2025-04-06,124291,55,138260,47
2025-04-07,124291,32,79028,32
2025-04-08,124291,39,96828,31
2025-04-09,124291,50,122107,47
2025-04-10,124291,35,88250,33
2025-04-11,124291,43,104705,40
2025-04-12,124291,42,103716,39
2025-04-13,124291,30,74890,29
2025-04-14,124291,46,114266,38
2025-04-15,124291,49,121784,50
2025-04-16,124291,33,81744,32
2025-04-17,124291,35,86900,33
2025-04-18,124291,35,88284,33
2025-04-19,124291,35,87760,33
2025-04-20,124291,37,92140,33
2025-04-21,124291,32,79828,31
2025-04-22,124291,31,77285,27
2025-04-23,124291,35,86105,34
2025-04-24,124291,41,95612,33
2025-04-25,124291,32,79280,30
2025-04-26,124291,44,109598,39
2025-04-27,124291,42,106523,41
2025-04-28,124291,32,79300,29
2025-04-29,124291,40,104068,31
2025-04-30,124291,31,78000,30
2025-05-01,124291,34,84628,28
2025-05-02,124291,35,86541,30
2025-05-03,124291,31,78766,26
2025-05-04,124291,46,115196,39
2025-05-05,124291,51,128530,45
2025-05-06,124291,36,92000,32
2025-05-07,124291,23,58000,19
2025-05-08,124291,30,75000,25
2025-05-09,124291,32,77864,28
2025-05-10,124291,33,81520,32
2025-05-11,124291,31,78338,26
2025-05-12,124291,31,78000,27
2025-05-13,124291,37,93286,35
2025-05-14,124291,37,92479,32
2025-05-15,124291,27,66849,26
2025-05-16,124291,33,82500,31
2025-05-17,124291,34,85500,31
2025-05-18,124291,41,104780,35
2025-05-19,124291,26,65000,19
2025-05-20,124291,47,119000,37
2025-05-21,124291,32,79764,26
2025-05-22,124291,26,64780,24
2025-05-23,124291,32,80500,30
2025-05-24,124291,56,140350,44
2025-05-25,124291,37,93034,30
2025-05-26,124291,30,75000,24
2025-05-27,124291,29,74000,27
2025-05-28,124291,23,58000,22
2025-05-29,124291,27,67500,21
2025-05-30,124291,28,69754,25
2025-05-31,124291,25,62780,24
2025-03-01,124317,51,179748,51
2025-03-02,124317,51,180853,45
2025-03-03,124317,49,169078,44
2025-03-04,124317,48,165083,48
2025-03-05,124317,53,189048,48
2025-03-06,124317,58,204455,53
2025-03-07,124317,45,161125,45
2025-03-08,124317,59,207640,55
2025-03-09,124317,44,156083,39
2025-03-10,124317,49,171864,46
2025-03-11,124317,62,219287,55
2025-03-12,124317,49,172714,41
2025-03-13,124317,46,158833,44
2025-03-14,124317,47,163315,41
2025-03-15,124317,52,183116,50
2025-03-16,124317,18,62811,18
2025-03-17,124317,42,149784,38
2025-03-18,124317,40,140355,44
2025-03-19,124317,44,154470,40
2025-03-20,124317,49,176056,44
2025-03-21,124317,57,200284,55
2025-03-22,124317,41,142635,38
2025-03-23,124317,35,122197,31
2025-03-24,124317,29,103320,27
2025-03-25,124317,46,164620,46
2025-03-26,124317,32,114300,29
2025-03-27,124317,40,142361,36
2025-03-28,124317,51,179877,48
2025-03-29,124317,33,117420,30
2025-03-30,124317,25,88056,26
2025-03-31,124317,35,125100,36
2025-04-01,124317,51,178419,46
2025-04-02,124317,24,83688,23
2025-04-03,124317,38,134271,35
2025-04-04,124317,44,156047,40
2025-04-05,124317,20,72000,20
2025-04-06,124317,26,93600,24
2025-04-07,124317,28,97785,28
2025-04-08,124317,25,88432,27
2025-04-09,124317,36,125647,34
2025-04-10,124317,38,132472,37
2025-04-11,124317,32,115200,29
2025-04-12,124317,22,77977,20
2025-04-13,124317,32,113018,29
2025-04-14,124317,28,100150,28
2025-04-15,124317,31,108348,30
2025-04-16,124317,32,112194,30
2025-04-17,124317,28,99744,25
2025-04-18,124317,30,104899,31
2025-04-19,124317,38,134884,33
2025-04-20,124317,12,42225,12
2025-04-21,124317,22,78832,24
2025-04-22,124317,22,77694,24
2025-04-23,124317,28,99864,23
2025-04-24,124317,28,99588,29
2025-04-25,124317,34,121338,32
2025-04-26,124317,26,92100,24
2025-04-27,124317,19,67053,18
2025-04-28,124317,25,87801,20
2025-04-29,124317,23,81473,20
2025-04-30,124317,21,74886,19
2025-05-01,124317,27,94940,26
2025-05-02,124317,29,103230,30
2025-05-03,124317,21,73644,23
2025-05-04,124317,17,60882,17
2025-05-05,124317,13,46800,14
2025-05-06,124317,20,70944,18
2025-05-07,124317,21,71788,19
2025-05-08,124317,22,78900,21
2025-05-09,124317,26,93420,25
2025-05-10,124317,27,96501,24
2025-05-11,124317,20,71652,17
2025-05-12,124317,11,39600,10
2025-05-13,124317,16,56045,15
2025-05-14,124317,18,62493,18
2025-05-15,124317,26,93120,23
2025-05-16,124317,13,45747,11
2025-05-17,124317,22,78830,25
2025-05-18,124317,13,46423,13
2025-05-19,124317,16,56400,15
2025-05-20,124317,23,82794,19
2025-05-21,124317,7,25200,7
2025-05-22,124317,15,54000,14
2025-05-23,124317,35,123906,35
2025-05-24,124317,15,53700,15
2025-05-25,124317,16,56571,15
2025-05-26,124317,18,63137,18
2025-05-27,124317,17,61200,17
2025-05-28,124317,15,52980,15
2025-05-29,124317,17,61200,17
2025-05-30,124317,24,86400,26
2025-05-31,124317,17,60859,14
2025-03-01,124419,190,189421,152
2025-03-02,124419,148,146092,125
2025-03-03,124419,123,122514,98
2025-03-04,124419,169,166800,134
2025-03-05,124419,185,183855,161
2025-03-06,124419,260,255993,188
2025-03-07,124419,187,185820,160
2025-03-08,124419,226,224392,191
2025-03-09,124419,203,201443,173
2025-03-10,124419,180,177878,139
2025-03-11,124419,210,208522,177
2025-03-12,124419,155,154309,133
2025-03-13,124419,157,156912,138
2025-03-14,124419,157,155004,126
2025-03-15,124419,139,137009,117
2025-03-16,124419,102,101598,90
2025-03-17,124419,93,91300,77
2025-03-18,124419,83,82604,60
2025-03-19,124419,72,71557,61
2025-03-20,124419,81,80130,70
2025-03-21,124419,77,76490,61
2025-03-22,124419,52,51900,43
2025-03-23,124419,46,45676,48
2025-03-24,124419,76,75700,54
2025-03-25,124419,54,53100,46
2025-03-26,124419,43,43000,37
2025-03-27,124419,44,44000,38
2025-03-28,124419,33,33000,30
2025-03-29,124419,42,41460,32
2025-03-30,124419,19,19000,17
2025-03-31,124419,27,27000,23
2025-04-01,124419,30,29670,27
2025-04-02,124419,37,37000,28
2025-04-03,124419,25,24900,23
2025-04-04,124419,56,55636,46
2025-04-05,124419,99,98298,84
2025-04-06,124419,101,100305,86
2025-04-07,124419,105,104356,96
2025-04-08,124419,147,146112,116
2025-04-09,124419,183,181205,150
2025-04-10,124419,145,143358,118
2025-04-11,124419,162,161535,134
2025-04-12,124419,161,159302,129
2025-04-13,124419,155,153038,135
2025-04-14,124419,161,159381,141
2025-04-15,124419,177,175672,145
2025-04-16,124419,163,160354,138
2025-04-17,124419,168,167348,135
2025-04-18,124419,178,174432,143
2025-04-19,124419,185,183697,151
2025-04-20,124419,156,153884,140
2025-04-21,124419,169,167305,146
2025-04-22,124419,188,186340,155
2025-04-23,124419,175,174396,143
2025-04-24,124419,187,185451,153
2025-04-25,124419,205,203729,169
2025-04-26,124419,187,185300,162
2025-04-27,124419,166,164158,138
2025-04-28,124419,194,193900,171
2025-04-29,124419,163,160688,144
2025-04-30,124419,184,182789,156
2025-05-01,124419,162,159971,146
2025-05-02,124419,185,184100,151
2025-05-03,124419,155,153854,138
2025-05-04,124419,142,140736,124
2025-05-05,124419,147,146099,124
2025-05-06,124419,148,147055,128
2025-05-07,124419,158,157587,137
2025-05-08,124419,143,141971,123
2025-05-09,124419,147,145267,121
2025-05-10,124419,144,143619,124
2025-05-11,124419,120,119325,106
2025-05-12,124419,138,136349,114
2025-05-13,124419,96,92270,80
2025-05-14,124419,117,115989,91
2025-05-15,124419,95,95000,87
2025-05-16,124419,115,114326,101
2025-05-17,124419,65,64120,58
2025-05-18,124419,98,98000,81
2025-05-19,124419,120,119603,94
2025-05-20,124419,143,142256,116
2025-05-21,124419,106,105809,90
2025-05-22,124419,125,123823,97
2025-05-23,124419,174,173234,119
2025-05-24,124419,134,133050,110
2025-05-25,124419,134,132671,113
2025-05-26,124419,156,153446,133
2025-05-27,124419,113,111328,94
2025-05-28,124419,138,137123,126
2025-05-29,124419,166,162814,140
2025-05-30,124419,172,170785,144
2025-05-31,124419,143,141894,133
2025-03-02,124435,2,23800,2
2025-03-04,124435,2,23800,1
2025-03-05,124435,4,47600,6
2025-03-06,124435,4,47600,4
2025-03-07,124435,11,127499,12
2025-03-08,124435,4,47600,4
2025-03-09,124435,10,119000,8
2025-03-10,124435,9,103750,9
2025-03-11,124435,16,187040,11
2025-03-12,124435,3,35700,2
2025-03-13,124435,11,129730,12
2025-03-14,124435,10,118000,13
2025-03-15,124435,11,128800,12
2025-03-16,124435,4,47600,4
2025-03-17,124435,2,23800,2
2025-03-18,124435,4,47600,4
2025-03-19,124435,3,35700,3
2025-03-20,124435,2,20839,3
2025-03-21,124435,2,23800,2
2025-03-22,124435,5,58366,4
2025-03-23,124435,2,23800,2
2025-03-24,124435,1,11900,1
2025-03-25,124435,0,0,1
2025-03-26,124435,1,11900,1
2025-03-27,124435,2,23800,4
2025-03-28,124435,3,35700,3
2025-03-29,124435,4,47600,4
2025-03-30,124435,2,23800,2
2025-03-31,124435,0,0,1
2025-04-01,124435,2,23800,3
2025-04-02,124435,2,23800,7
2025-04-03,124435,3,35700,3
2025-04-04,124435,0,0,1
2025-04-05,124435,2,23800,2
2025-04-06,124435,3,35250,3
2025-04-07,124435,2,23800,2
2025-04-08,124435,4,47600,4
2025-04-09,124435,1,11900,1
2025-04-10,124435,2,23800,4
2025-04-12,124435,2,23800,4
2025-04-13,124435,1,11900,1
2025-04-14,124435,0,0,1
2025-04-15,124435,0,0,2
2025-04-16,124435,4,47600,3
2025-04-17,124435,2,23800,2
2025-04-18,124435,1,11900,1
2025-04-19,124435,1,11900,1
2025-04-20,124435,3,38800,3
2025-04-21,124435,1,10800,1
2025-04-22,124435,3,34600,4
2025-04-24,124435,3,35700,3
2025-04-25,124435,2,22656,2
2025-04-26,124435,1,11900,1
2025-04-27,124435,4,47600,4
2025-04-28,124435,2,23800,2
2025-04-29,124435,2,23800,2
2025-04-30,124435,3,35700,3
2025-05-01,124435,1,11900,1
2025-05-02,124435,0,0,2
2025-05-03,124435,1,11900,3
2025-05-05,124435,1,11900,2
2025-05-06,124435,2,23800,2
2025-05-09,124435,6,65820,4
2025-05-11,124435,1,11900,1
2025-05-12,124435,1,11900,1
2025-05-13,124435,0,0,1
2025-05-18,124435,0,0,1
2025-05-19,124435,2,23800,2
2025-05-21,124435,1,11900,1
2025-05-22,124435,1,11900,3
2025-05-24,124435,3,38800,3
2025-05-25,124435,3,38800,5
2025-05-26,124435,2,23800,2
2025-05-30,124435,1,11900,1
2025-03-08,124486,0,0,1
2025-03-26,124486,23,103500,11
2025-03-27,124486,21,94500,13
2025-03-28,124486,16,72000,15
2025-03-29,124486,28,126000,26
2025-03-30,124486,28,126000,26
2025-03-31,124486,29,130500,26
2025-04-01,124486,56,252000,43
2025-04-02,124486,67,301500,39
2025-04-03,124486,72,324000,57
2025-04-04,124486,100,450000,87
2025-04-05,124486,90,405000,67
2025-04-06,124486,109,490500,86
2025-04-07,124486,70,315000,55
2025-04-08,124486,78,347100,55
2025-04-09,124486,79,355500,63
2025-04-10,124486,90,403700,72
2025-04-11,124486,134,603000,108
2025-04-12,124486,133,597200,97
2025-04-13,124486,100,448700,69
2025-04-14,124486,70,315000,57
2025-04-15,124486,79,355500,58
2025-04-16,124486,81,361900,58
2025-04-17,124486,71,318200,54
2025-04-18,124486,113,508500,94
2025-04-19,124486,145,652050,113
2025-04-20,124486,110,495000,90
2025-04-21,124486,95,427500,68
2025-04-22,124486,61,274500,50
2025-04-23,124486,97,435200,71
2025-04-24,124486,85,381200,65
2025-04-25,124486,121,544500,95
2025-04-26,124486,156,702000,118
2025-04-27,124486,99,442900,80
2025-04-28,124486,76,342000,57
2025-04-29,124486,73,328500,58
2025-04-30,124486,116,522000,91
2025-05-01,124486,100,450000,73
2025-05-02,124486,96,431600,73
2025-05-03,124486,99,445300,81
2025-05-04,124486,99,445500,77
2025-05-05,124486,79,355500,63
2025-05-06,124486,67,301500,52
2025-05-07,124486,62,279000,44
2025-05-08,124486,60,270000,48
2025-05-09,124486,50,225000,41
2025-05-10,124486,62,279000,50
2025-05-11,124486,71,319500,59
2025-05-12,124486,45,202500,36
2025-05-13,124486,31,139500,23
2025-05-14,124486,39,175500,34
2025-05-15,124486,39,175500,32
2025-05-16,124486,48,216000,36
2025-05-17,124486,64,288000,49
2025-05-18,124486,35,157500,28
2025-05-19,124486,34,153000,26
2025-05-20,124486,24,108000,23
2025-05-21,124486,34,153000,21
2025-05-22,124486,33,148500,23
2025-05-23,124486,33,148500,27
2025-05-24,124486,59,265500,42
2025-05-25,124486,54,243000,34
2025-05-26,124486,36,162000,31
2025-05-27,124486,48,216000,38
2025-05-28,124486,39,175500,26
2025-05-29,124486,35,157500,29
2025-05-30,124486,73,335700,68
2025-05-31,124486,90,411400,76
2025-03-06,124489,4,14800,5
2025-03-07,124489,59,231902,60
2025-03-08,124489,57,222153,55
2025-03-09,124489,35,138138,35
2025-03-10,124489,35,135732,35
2025-03-11,124489,52,203896,51
2025-03-12,124489,42,165507,43
2025-03-13,124489,42,161537,45
2025-03-14,124489,36,143151,34
2025-03-15,124489,39,152525,38
2025-03-16,124489,36,140854,36
2025-03-17,124489,43,170338,43
2025-03-18,124489,52,206274,52
2025-03-19,124489,39,155660,40
2025-03-20,124489,39,150159,43
2025-03-21,124489,52,202856,53
2025-03-22,124489,37,146191,39
2025-03-23,124489,30,117175,30
2025-03-24,124489,23,90800,23
2025-03-25,124489,31,122756,31
2025-03-26,124489,40,158824,40
2025-03-27,124489,29,114400,29
2025-03-28,124489,30,114636,29
2025-03-29,124489,30,118294,32
2025-03-30,124489,24,94346,24
2025-03-31,124489,29,112861,29
2025-04-01,124489,33,129400,32
2025-04-02,124489,32,122030,33
2025-04-03,124489,34,134517,35
2025-04-04,124489,36,142692,36
2025-04-05,124489,27,105550,26
2025-04-06,124489,27,108000,27
2025-04-07,124489,33,127583,33
2025-04-08,124489,35,138522,34
2025-04-09,124489,33,129399,33
2025-04-10,124489,31,120893,31
2025-04-11,124489,31,120869,28
2025-04-12,124489,28,111930,27
2025-04-13,124489,27,106860,27
2025-04-14,124489,41,161386,44
2025-04-15,124489,27,105848,27
2025-04-16,124489,29,114076,29
2025-04-17,124489,31,123650,32
2025-04-18,124489,22,88000,22
2025-04-19,124489,27,107650,27
2025-04-20,124489,24,95594,24
2025-04-21,124489,24,95204,30
2025-04-22,124489,24,94251,23
2025-04-23,124489,27,108000,30
2025-04-24,124489,15,59232,14
2025-04-25,124489,32,124846,32
2025-04-26,124489,17,66506,17
2025-04-27,124489,24,95245,24
2025-04-28,124489,16,62896,17
2025-04-29,124489,28,110109,29
2025-04-30,124489,28,110407,28
2025-05-01,124489,23,91658,26
2025-05-02,124489,19,75622,19
2025-05-03,124489,16,63600,16
2025-05-04,124489,15,59427,15
2025-05-05,124489,15,60000,16
2025-05-06,124489,18,71650,20
2025-05-07,124489,19,75195,19
2025-05-08,124489,22,87254,22
2025-05-09,124489,19,76000,19
2025-05-10,124489,13,52000,15
2025-05-11,124489,16,64000,16
2025-05-12,124489,16,60749,16
2025-05-13,124489,9,36000,9
2025-05-14,124489,18,70512,18
2025-05-15,124489,24,95597,27
2025-05-16,124489,14,55600,14
2025-05-17,124489,14,56000,14
2025-05-18,124489,12,48000,14
2025-05-19,124489,21,84000,23
2025-05-20,124489,9,36000,9
2025-05-21,124489,20,77617,20
2025-05-22,124489,12,47804,12
2025-05-23,124489,16,61741,16
2025-05-24,124489,11,43600,11
2025-05-25,124489,16,63584,20
